model,time,mean_brier,std_brier,missingness_level,mechanism,folder,R_L
COX,3215.395918367347,0.0812647966480406,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3244.89693877551,0.0910989994921096,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3247.3142857142857,0.07753377916113,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3266.191836734694,0.0867698522029744,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3282.9887755102036,0.1006110446306555,0.0037341832514952,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3302.3591836734695,0.0951014202537898,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3310.7520408163264,0.0916781785684207,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3324.326530612245,0.1854932247016861,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3340.792857142857,0.0803377767020828,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3359.1673469387756,0.0969624180977822,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3376.8489795918367,0.0896445374765194,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3402.914285714285,0.0956401259400078,0.0020512231447996,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3406.108163265306,0.098148044804913,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3434.2714285714287,0.0723350786788895,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3437.2908163265306,0.0947883371112587,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3445.377551020408,0.1909463261009627,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3452.142857142857,0.094456795404587,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3501.464285714286,0.0931308872485016,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3508.8010204081634,0.074094650518718,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3522.839795918367,0.0903828673565256,0.0025950610739558,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3527.75,0.0754982384244936,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3545.1183673469386,0.0877791185177388,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3566.4285714285716,0.186962021164911,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3572.2224489795917,0.0858684315824955,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3596.8204081632653,0.0833540262666394,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3621.2285714285713,0.0751646506643016,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3638.09387755102,0.0895261208005467,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3640.75306122449,0.0660529910209771,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3642.7653061224487,0.0921905146623875,0.0016002953006504,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3687.479591836735,0.1935779062815482,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3692.1765306122447,0.0817678010056878,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3707.1540816326537,0.0846808659275854,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3714.707142857143,0.0712624084440299,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3731.069387755102,0.088111138943099,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3762.6908163265302,0.0936926951754128,0.0013523927915675,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3772.705102040816,0.0774193673833607,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3787.5326530612247,0.0787138748922919,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3808.1857142857143,0.0687391270756269,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3808.530612244898,0.1989527545018685,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3824.0448979591833,0.0887593973182396,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3842.0857142857144,0.0836747168503798,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3882.616326530612,0.0917212884883477,0.0002693105365556,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3882.888775510204,0.0836268439389232,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3901.6642857142856,0.0721465753050704,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3904.657142857143,0.1015564399514783,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3917.020408163265,0.0957092478199784,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3929.581632653061,0.2021682199804094,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3977.017346938775,0.0722182477995234,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3978.244897959184,0.0725241346462828,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,3995.142857142857,0.0765383566234298,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4002.541836734694,0.0863236040474791,0.0007895898652468,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4009.995918367347,0.0866061846616052,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4036.6091836734695,0.1009764230374244,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4050.6326530612246,0.2163823479687557,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4073.601020408163,0.0711512960832641,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4088.6214285714286,0.0838398896653,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4102.971428571429,0.0948224038146511,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4111.948979591837,0.0693546575937173,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4122.467346938774,0.0980814257037685,0.0010136285956546,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4168.561224489796,0.1137604032010676,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4168.957142857143,0.0640145396162681,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4171.683673469388,0.2036023485793117,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4182.1,0.0660173375132735,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4195.946938775511,0.1037970239463858,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4242.392857142857,0.1011242913369949,0.0008533072590398,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4246.880612244898,0.0716744219211913,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4264.313265306122,0.0670277223549194,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4275.578571428571,0.0482609460936857,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4288.9224489795915,0.0828660358747265,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4292.734693877551,0.2065461374869275,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4300.513265306123,0.1196900570701668,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4359.669387755102,0.0708574021197413,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4362.318367346938,0.0980578297440819,0.0017132456959458,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4369.057142857143,0.0492184311507044,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4381.812244897959,0.0751337382097338,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4381.897959183673,0.0707241037251061,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4413.785714285715,0.1932578119890589,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4432.465306122449,0.1112825050020815,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4455.025510204082,0.07847040029343,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4462.535714285715,0.0511960358009847,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4474.873469387755,0.0792677194931282,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4482.24387755102,0.0923194157695122,0.0005844093018467,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4516.743877551021,0.0717491130220539,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4534.836734693878,0.1855530207890914,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4550.381632653061,0.0602060650783531,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4556.0142857142855,0.0532966858412938,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4564.417346938775,0.1074299487030812,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4567.848979591837,0.0653177527359637,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4602.1693877551015,0.0899635664167314,0.0004567926909861,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4645.737755102041,0.0652774142512172,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4649.492857142857,0.0580512569780044,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4651.675510204082,0.0700299889169422,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4655.8877551020405,0.1916336952804803,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4660.824489795918,0.0724357671941507,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4696.369387755102,0.0938034768551409,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4722.094897959183,0.0861667211619042,0.0005371054606969,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4741.09387755102,0.0502263173653417,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4742.971428571429,0.06646157854685,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4753.8,0.0814774016903569,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4776.938775510204,0.2024540488707823,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4786.607142857143,0.0744506634718236,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4828.321428571428,0.1200962583305771,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4836.45,0.065527853530944,0.0183738781137248,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4842.020408163265,0.1111582854778667,0.0028527451362689,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4897.989795918367,0.2193602362488353,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4921.538775510204,0.0887299664920706,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4960.2734693877555,0.1074634625331453,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,4961.945918367346,0.102797565921171,0.0019578721250225,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5019.040816326531,0.2351987415627124,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5056.470408163265,0.0953519172629996,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5081.871428571428,0.0954578414324581,0.0011793430344578,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5092.225510204082,0.17905928879733,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5140.091836734694,0.2618690772308221,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5191.402040816327,0.0973308681587961,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5201.796938775509,0.0962454579509851,0.0011982587325291,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5224.177551020408,0.1940829934130836,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5261.142857142857,0.2103738270433458,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5321.722448979591,0.0943390549793109,0.0011505702682285,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5326.333673469388,0.08650066542857,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5356.129591836735,0.2041959826055165,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5382.193877551021,0.2358532959195092,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5441.647959183673,0.0944594461179583,0.0011475079227131,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5461.265306122449,0.0882629204925733,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5488.081632653061,0.2132349412064792,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5503.244897959184,0.2671773192304596,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5561.573469387755,0.0948264237739505,0.0011507127161564,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5596.196938775511,0.0919118748054603,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5620.033673469387,0.2313624146467161,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5624.295918367347,0.3040917694907096,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5681.498979591836,0.0899927700079062,0.0011105647370467,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5731.128571428571,0.1329343112105005,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5745.34693877551,0.3025136081975678,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5751.9857142857145,0.2395479683038113,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5801.424489795918,0.145766431241357,0.0009372381649567,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5866.060204081633,0.1286101788686671,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5866.397959183673,0.3694533241277006,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5883.937755102041,0.257440399802916,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5921.349999999999,0.1399731654338706,0.0010075213181642,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,5987.448979591837,0.5139634587435383,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6000.9918367346945,0.1416387600143379,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6015.889795918367,0.2684126121390667,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6108.5,0.6610702491807086,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6135.923469387755,0.1583878255964294,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6147.841836734694,0.2684126121390667,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6270.855102040817,0.2504637569063317,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6279.79387755102,0.3600157834103932,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6405.786734693877,0.4553923301579844,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6411.745918367347,0.3600207466001232,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6540.718367346939,0.8652494766612896,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6543.697959183673,0.3600306729795832,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
COX,6675.65,0.6126400748204364,0.3572436420662896,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,45.0,0.0016757444942834,0.0,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,64.0,0.0020517023464368,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,164.0,0.0020985971218451,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,164.9255102040816,0.0077402758859596,0.0001746439929939,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,177.0,0.0022107596277334,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,198.0,0.001879164903193,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,198.93163265306123,0.0059381344856317,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,210.0,0.0031280034268748,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,256.0,0.0046687766975152,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,259.3561224489796,0.0074919659344158,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,284.8510204081632,0.0141688644168289,0.0010957088151575,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,290.9755102040816,0.0093241230118369,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,298.05102040816325,0.0068268428816216,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,333.86326530612246,0.019100922425071,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,341.95204081632653,0.013292151041165,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,349.4785714285714,0.0115598527130167,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,354.7122448979592,0.0126795109857778,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,383.9510204081632,0.0196738332281743,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,404.77653061224487,0.0194913697684435,0.0023244678606552,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,419.1020408163265,0.0306864751109622,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,442.95714285714286,0.032073060192255,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,450.0683673469388,0.0230196521225666,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,468.7948979591837,0.0306297904174148,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,473.90408163265306,0.0384895277551721,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,476.9265306122449,0.0243499373349065,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,524.7020408163264,0.0314181506972577,0.0023449134659327,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,536.4357142857143,0.0421851610916714,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,540.1530612244899,0.0461974909959679,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,545.4244897959184,0.0279438945205842,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,569.9020408163265,0.0314558336807351,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,603.7265306122449,0.0356242633036958,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,605.8561224489796,0.0442612438376693,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,629.9142857142857,0.0477449511341833,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,640.780612244898,0.0367273470992345,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,644.6275510204081,0.0383799459795368,0.0012570406840198,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,661.204081632653,0.0589474112987501,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,662.8775510204082,0.0382820877323427,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,723.3928571428571,0.0475634756620332,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,736.1367346938775,0.0445322092481319,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,737.8081632653061,0.0479661509797974,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,738.6581632653061,0.0435608816738639,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,755.8530612244898,0.0456719497855564,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,764.5530612244897,0.0428967120502515,0.000946669183176,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,782.2551020408164,0.0872452936271737,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,816.8714285714286,0.0508361749549367,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,831.4928571428571,0.0512824495852188,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,848.8285714285714,0.0452642046234141,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,869.7602040816327,0.058560881398484,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,873.5897959183674,0.0502436787942592,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,884.4785714285713,0.0508254026617011,0.0010863601036599,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,903.3061224489796,0.099791869559938,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,910.35,0.0553532547047014,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,926.8489795918368,0.0536960752434379,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,941.804081632653,0.0554926196906275,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1001.7122448979592,0.0684222877324114,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1003.8285714285714,0.062769696006918,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1004.404081632653,0.0554566833744819,0.0021344186475148,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1008.5214285714286,0.0581649075855336,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1022.2051020408164,0.0572475458405216,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1024.357142857143,0.1166361598851616,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1034.7795918367349,0.057714000827315,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1097.307142857143,0.0675187354832271,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1117.561224489796,0.0580431356426486,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1124.3295918367346,0.0541207732795696,0.0028039090303333,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1127.7551020408164,0.056211149596246,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1133.6642857142856,0.0743556837495928,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1143.4530612244898,0.0600801433126591,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1145.408163265306,0.1269563879669651,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1190.7857142857142,0.0768245520735401,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1212.9173469387756,0.0598797429899566,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1220.730612244898,0.0620323341559524,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1244.2551020408162,0.0630443264651732,0.0029426808831939,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1265.6163265306122,0.0886625002993687,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1266.4591836734694,0.1350819366367129,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1278.384693877551,0.0631266038180419,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1284.2642857142855,0.0812628670043687,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1308.273469387755,0.0638390796351108,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1313.7061224489796,0.0688078668084174,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1364.1806122448977,0.0669861397519559,0.0038165452389738,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1377.7428571428572,0.0801680198957324,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1387.5102040816328,0.136599400035233,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1397.5683673469389,0.0983901094801715,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1403.6295918367346,0.0663403554909639,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1406.6816326530611,0.0747301801724885,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
RSF,1413.3163265306123,0.070030292625209,,40,MAR,./../ibs_results/rotterdam/MAR_R_COX,R
